Women and Children's Hospital of Buffalo,42.9095745484,-78.875259161,http://www.wchob.org
Greater Niagara General Hospital,43.0938701784,-79.0908924955,http://www.niagarahealth.on.ca/en/sites-and-services/details/niagara-falls
Sisters Of Charity Hospital - St. Joseph Campus,42.914398854,-78.7828142617,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC
Mount St. Mary's Hospital,43.1540162258,-79.0321236164,http://www.chsbuffalo.org/Facilities/Hospitals/MountStMarysHospital
Gates Vascular Institute,42.9013213399,-78.866321793,http://www.kaleidahealth.org/gvi
Autumn View Health Care Facility,42.7615425357,-78.8325103262,/
Columbia Memorial Health,42.246488328,-73.7775335168,http://www.columbiamemorialhealth.org
HealthAlliance PFS Department,41.976712,-73.992391,/
columbia memorial am-surg unit,42.2607841492,-73.7600708008,/
Byrons Hudson Valley Hearing,41.9853978703,-73.9846801758,http://www.byronshvhearing.com
Southwestern Vermont Medical Center,42.8736674751,-73.2076576313,http://svhealthcare.org
waiting area in the hospital,42.7068270956,-73.1097278749,/
Bennington Health & Rehab,42.870424706,-73.2032259587,http://www.reverabennington.com
Curbside Hospitality,42.8719966662,-73.2087924825,/
Northshire Medical Center,43.1875922238,-73.0446195602,http://svhealthcare.org/medical-practices/locations-specialties/northshire-campus
North Adams Regional Hospital,42.7068080536,-73.1095607429,/
Queen Village Animal Hospital,43.33473,-75.751934,http://www.vcahospitals.com/queen-village/free-pet-exam/form/Yext
Extended Care Facility,43.0767970349,-75.6546950682,/
Oneida Healthcare Center,43.0775772855,-75.6539507731,/
Rome Memorial Hospital,43.2290074999,-75.4426002502,/
Oneida Animal Hospital,43.078284,-75.63902,http://www.vcahospitals.com/oneida/free-pet-exam/form/Yext
ICU,43.0782634756,-75.6540644062,/
CNY Gynecology Associates,43.0763802251,-75.5655097961,/
4 West,43.0779118074,-75.654132586,/
Rome Animal Hospital,43.187606,-75.480478,http://www.vcahospitals.com/rome/free-pet-exam/form/Yext
Oneida Hospital,43.0772957973,-75.6540530429,/
Operating Room,43.0776982397,-75.6548314272,/
ambulatory Surgery,43.0774612427,-75.654083252,/
4 East,43.0777058865,-75.6539621364,/
Work,43.077682,-75.651778,/
Gregory J. Healey, M.D.,44.5943761728,-75.1679735669,https://www.cphospital.org/providers/gregory-healey
Jessica Martin, P.A.,44.6766468407,-74.98232916,https://www.cphospital.org/providers/jessica-martin
Canton-Potsdam Hospital,44.6242030391,-75.5024001708,/
Canton-Potsdam Hospital,44.6766962,-74.9830642,https://www.cphospital.org
Oxford Pediatric Audiology,44.6337966919,-74.9255752563,/
Christine Buckley, FNP,44.6748044,-74.974936,https://www.cphospital.org/providers/christine-buckley
Heather M. Munz, PA,44.6765384073,-74.9822768721,https://www.cphospital.org/providers/heather-munz
James Horrocks, P.A.,44.6745087386,-74.9733182788,https://www.cphospital.org/providers/james-horrocks
Urgent Care Center,44.6744835615,-74.9733370543,https://www.cphospital.org/urgent-care-center
CPH Patient Financial Services,44.6808160022,-74.9895520756,/
Andrew LaFrance, FNP,44.3256095948,-75.2512449926,https://www.cphospital.org/providers/andrew-lafrance
Gayle Depan-Cartier, PA,44.6745011092,-74.9733370543,https://www.cphospital.org/providers/gayle-depan-cartier
Claxton-Hepburn Medical Center,44.6916915088,-75.499867434,http://www.claxtonhepburn.org
Canton Potsdam Hospital,44.6766256669,-74.9827144279,/
Carthage Area Hospital,43.986983,-75.5940619,http://www.carthagehospital.com
EJ Noble Hospital,44.3377397255,-75.4744490781,/
Guthrie Clinic,44.0598816608,-75.811729572,/
Samaritan Medical Center,43.9649749299,-75.9138848086,/
Carthage Hosp. X-Ray Dept,43.987342,-75.593871,/
Lewis County General Hospital,43.7958389415,-75.4991464177,/
Samaritan Main OR,43.9648047263,-75.9131021604,/
Samaritan Sleep Study Lab,43.9651239011,-75.9147355082,/
Guthrie Pharmacy,44.0596028179,-75.8115820104,/
Paul watson,44.1859430936,-75.2352547646,/
L&D Ward SMC,44.2914283613,-75.5415344306,/
Samaritan Medical Center Radiology Department,43.965526,-75.914778,/
Marra's Homecare,43.9913538678,-75.9514978132,/
Samaritan Technology Lab,43.965155,-75.913924,/
Heli Pad/ Washington St.,43.9741593705,-75.5902284887,/
Bassett Healthcare - Elk St. - IT,42.6970099793,-74.9233005439,/
Cobleskill Regional Hospital,42.6867940383,-74.4823477271,/
Bassett Railroad Ave,42.6990737915,-74.9317474365,/
Bassett Hospital,42.6959205552,-74.9229408978,/
Bassett Hospital ICU,42.695414016,-74.9232434572,/
AIDONE EYECARE,42.6780027416,-74.4829487801,/
Bassett Human Resources,42.696376,-74.923654,/
Bassett-Pulmonary,42.6958503723,-74.9266662598,/
Little Falls Hospital,43.0441517162,-74.8475176736,/
River Hospital,44.3375814125,-75.9201056416,/
Kingston General Hospital (KGH),44.2237958392,-76.4936912402,/
Guthrie Clinic,44.0598816608,-75.811729572,/
Hotel Dieu Hospital,44.2310479474,-76.4864096558,/
Base Hospital,44.2478977844,-76.4598861295,/
Base Clinic, CFB Kingston,,44.243697,-76.4433,/
St Mary's of the Lake Hospital,44.2241029635,-76.5060783614,/
Palliative Care Kingston,44.222052,-76.490842,/
Guthrie Pharmacy,44.0596028179,-75.8115820104,/
Hotel Dieu Hospital,44.2253011861,-76.4843672322,/
Hotel Dieu Hospital,44.2323110201,-76.4923042695,http://www.hoteldieu.com
Hotel Dieu Hospital,44.2330984649,-76.4789364067,/
Medical Arts Pharmacy,44.239064,-76.507278,http://www.lovelldrugs.com
Quality Patient Transfer Service,44.256974,-76.489877,http://qualitypatienttransferservice.com
Marra's Homecare,43.9913538678,-75.9514978132,/
Connell 5,44.226527692,-76.4839985984,/
Cancer Centre @ KGH,44.2227795038,-76.4917369267,/
K.G.H-F.A.P.C,44.2236897981,-76.4947618343,/
The New Corry Hospital,41.9360771979,-79.6130137343,/
Millcreek Community Hospital Annex,42.0744057583,-80.093253226,/
St Vincent Waiting Room,42.1111175315,-80.0796031952,/
WCA Hospital,42.0913338319,-79.2317084109,/
Erie Veterans Affairs Medical Center,42.1022462505,-80.0634267668,/
Saint Vincent Health Center,42.1124000959,-80.0794678855,http://www.saintvincenthealth.com
Millcreek Community Hospital,42.0743055271,-80.0919713424,/
Saint Vincent Behavioral Health,42.115805,-80.0814856,/
Rehab,42.1086921692,-80.0347671509,/
Saint Vincent Surgery Center,42.1075885374,-80.085921685,/
UPMC Centers for Rehab Services: Erie - Pine Avenue,42.109757,-80.053527,http://upmccancercenters.com/network/oakbrookcommons.cfm
Saint Vincent 4SE,42.1114650359,-80.0788077486,/
Corry Memorial Hospital (Charles Durmis),41.9245524249,-79.652998233,/
Saint Vincent Rehabilitation Center,42.111578,-80.078284,/
Saint Vincent CNICU,42.1102532827,-80.0788677613,/
St. Vincent Health Center Gift Shop,42.107967114,-80.049696696,/
saint vincent health center 6N,42.1111298389,-80.0791896466,/
Millcreek Hospital,42.05082749,-80.08204818,/
hamot hospital,42.1172935319,-80.0782840001,/
Westfield Memorial Hospital,42.3285945268,-79.5699003768,/
Nesting Room,42.111455,-80.07915,/
Saint Vincent Radiology Dept.,42.1115632666,-80.0807063105,/
Saint Vincent OR,42.1114436721,-80.0796042768,/
St. Vincent Plasmapherises,42.1114432187,-80.0792714817,/
Arkham Asylum,42.1348274984,-79.9338815537,/
St Vincent Nero,42.111483,-80.079248,/
Saint Vincent Radiology Department,42.115701825,-80.0669244212,/
St Vincents Nuclear Medicine,42.1109577337,-80.0801771179,/
Hamot Orthopaedic Clinic,42.1106433958,-80.0774438134,/
Erie Surgery Center,42.1065807272,-80.0841214345,/
Bassett Railroad Ave,42.6990737915,-74.9317474365,/
Bassett Healthcare Oneonta Specialty Services,42.4449709343,-75.0844614075,/
Bassett Hospital,42.6959205552,-74.9229408978,/
Bassett Healthcare - Elk St. - IT,42.6970099793,-74.9233005439,/
Bassett Hospital ICU,42.695414016,-74.9232434572,/
Bassett-Pulmonary,42.6958503723,-74.9266662598,/
Bassett Human Resources,42.696376,-74.923654,/
A.O. Fox Hospital,42.4580530714,-75.0519626591,/
albany medical center,43.2929725647,-73.6578826904,/
Hospital,43.0823895,-73.7887235,/
Glens Falls Hospital Childrens Cove,43.3070831299,-73.6461410522,/
GFH CCU,43.3102945243,-73.6537732728,/
Saratoga Hospital Snuggery,43.085556,-73.796649,/
SPAC-MEDCAL,43.0537623167,-73.8045537472,/
Clean Utility Room,43.0864388667,-73.797592,/
Cardiology Unit,43.0863459094,-73.798082929,/
glens falls hospital 3 west,43.3070526123,-73.6458740234,/
Wesley Health Care,43.076719,-73.791987,/
Saratoga Hospital at Malta,42.973796,-73.804756,/
Day Surgery At Saratoga Hospital,43.0193097404,-73.9109316321,/
Saratoga Hospital,43.0797710604,-73.7875930548,/
Good Shepherd Retirement Center,42.9829685098,-73.7890752282,/
Pruyn Pavilion Diabetes Management,43.307008,-73.64633,/
Financial Service 211 Church St,43.0878982544,-73.8009719849,/
saratoga springs home dialysis training,43.088321,-73.799863,/
Visiting Nurses Association,43.05656556,-73.7784719467,/
Wesley Health Care Center,43.0868179706,-73.7904238701,/
Glens Falls Hospital Lab,43.306271,-73.646919,/
Glens Falls Hospital Rehab Center,43.3331283128,-73.6635975432,/
Glens Falls Hospital Snuggery,43.3057211223,-73.6477485601,/
Highpointe,42.9825784573,-73.7891614008,/
glens falls hospital tower 3,43.3066267013,-73.6471506781,/
Wesley,43.0885522107,-73.785025077,/
Saratoga Radiation And Oncology,43.085811,-73.796377,/
Four Winds Hospital Saratoga,43.0573463573,-73.7842667417,/
Glens Falls Hospital,43.3065475993,-73.6470012074,http://www.glensfallshospital.org
Saratoga Hospital,43.0857577943,-73.7971408161,/
Guthrie Corning Hospital Pediatrics Unit,42.149887085,-77.0567321777,/
Guthrie Corning Hospital,42.1353978856,-76.9697265051,http://t.co/t1nZyinwoH
Ira Davenport Memorial Hospital,42.3744030125,-77.2785174895,/
Guthrie Corning Hospital Labor and Delivery/ Maternity,42.1497869847,-77.0579726364,/
Schuyler Hospital,42.3518709106,-76.8599315243,/
Arnot Ogden Medical Center,42.0998913459,-76.8267959696,/
VA Medical Center,42.3659248852,-77.3507726905,/
Arnot Ogden Day Surgery,42.1000052754,-76.8273760869,/
St Joseph's Hospital,42.0917841156,-76.7970993598,/
Vampire Time,42.1408576965,-77.0475997925,/
Founders,42.140168172,-77.045649485,/
Caseys Sterile Paradise. Room 314,42.1410768389,-77.0478477305,/
Saint Joseph ICU,42.0921287537,-76.7973937988,/
EPCF,42.0920937951,-76.796592338,/
Arnot Ogden Medical Center Labor and Delivery,42.1176594524,-76.8182684959,/
Arnot Ogden Medical Center Ivy II Building,42.1600214119,-76.8397043464,/
Seneca View (skilled nursing),42.3802469611,-76.8726844336,/
AOMC HEART INSTITUTE,42.099851,-76.828553,/
St. Joseph's QCPR Go Live,42.09145187,-76.7972965344,/
Arnot Ogden Medical Center X-Ray/Radiology,42.1091002696,-76.8153564042,/
Arnot Skilled Nursing,42.0929344413,-76.8177897234,/
Arnot Ogden Wound Clinic,42.1016664899,-76.8268410273,/
Cortland Regional Medical Center,42.6090469497,-76.1874048981,/
Convenient Care,42.4795871973,-76.466377,/
Cayuga Medical Center,42.4692631464,-76.5372596356,/
Family Health Network of Central New York Incorporated, Cortland Family Medical Office,42.6025335864,-76.2009771415,/
Break Spot,42.60976628,-76.18787665,/
Northeast Pediatrics & Adolescent Medicine,42.48598,-76.488484,http://www.northeastpeds.com
ICU Cayuga Medical CenterCenter,42.4685718811,-76.5377225348,/
Northeast Pediatrics & Adolescent Medicine,42.467489,-76.54111,http://www.northeastpeds.com
Cornell EFAH Surgery Rounds Room,42.436332,-76.470347,/
CMC Imaging Waiting Room,42.469249,-76.537676,/
park rehabilitation,42.6114425659,-76.1639938354,/
CT control,42.4691628516,-76.5378975329,/
Adella's Hospital Room,42.888267,-76.297359,/
Hospital,42.47127375,-76.51138285,/
Ticonderoga Hospital,43.8500123558,-73.4364851341,/
Inter-Lakes Health,43.849897736,-73.4367908326,/
Porter Hospital,43.999853,-73.168198,http://www.portermedical.org
Moses Ludington Hospital,43.8497163345,-73.4371392269,/
Elizabethtown Community Hospital,44.2157919094,-73.5960154806,http://www.ech.org
Porter Hospital ICU,43.9999298854,-73.167662622,http://www.portermedical.org
TMSD,44.007676,-73.181683,/
UVM Medical Center Urology - Middlebury,44.0352516902,-73.1651473045,https://www.uvmhealth.org/medcenter/Pages/Departments-and-Programs/Urology.aspx
Cuba Memorial Hospital,42.2130652028,-78.2879636656,http://www.cubamemorialhospital.com
Jones Memorial Hospital ICU,42.1223064454,-77.9510794465,/
Jones Memorial Hospital Maternity,42.12272,-77.950629,/
Jones Memorial 2nd Floor,42.1223737925,-77.9510850243,/
Jones Memorial Hospital,42.1229232833,-77.9510906021,/
Pain Management,42.1225434103,-77.9509567356,/
Jones Memorial Nutrition Management,42.122968,-77.951794,/
buffalo general,42.1196556091,-77.9420318604,/
Jones Memorial Image,42.1240848399,-77.9492276128,/
Truck Stop Landing Zone,42.254889,-78.060598,/
Hangover Recovery Unit,42.227274,-78.032204,/
Out Patient Waiting Area - Olean General Hospital,42.0899656142,-78.4259901035,/
Strong Memorial Pediatric ICU,42.1229972839,-77.9509353638,/
Jones Memorial Medical Imaging,42.1227203513,-77.9514643116,/
X-ray  Department,42.1227615334,-77.9514141119,/
Coumadin Clinic,42.1223483027,-77.9506053355,/
Rm 340,42.0879440308,-78.4312438965,/
olean general hospital outpatient surgery center,42.0905022219,-78.4258790499,/
Jones Memorial Hospital Sleep Lab,42.123418,-77.951294,/
Jones Memorial Registration,42.122811,-77.951282,/
Jones Memorial Surgical Waiting Room,42.122868,-77.951156,/
Olean General Hospital,42.08981,-78.42678,http://www.ogh.org
O'Connor Hospital,42.2682835874,-74.9164557155,http://www.bassett.org/oconnor-hospital/
Bassett Healthcare Oneonta Specialty Services,42.4449709343,-75.0844614075,/
Margaretville Hospital,42.1468193639,-74.6416815071,http://www.hahv.org/margaretvillehospital/
Delaware Valley Hospital,42.1646418392,-75.1283851877,http://www.uhs.net
A.O. Fox Hospital,42.4580530714,-75.0519626591,/
Highpointe on Michigan a Kaleida Health Facility,42.901049748,-78.8622749849,/
Autumn View Health Care Facility,42.7615425357,-78.8325103262,/
Lakeshore Hospital,42.5590620854,-79.1246246808,/
Bertrand Chaffee Hospital,42.5092644088,-78.6589799666,http://www.bertrandchaffee.com
RPCI-Hematology,42.899055,-78.864996,/
Ecmc Micu,42.9253046002,-78.8313323821,/
Springville Animal Hospital,42.50199673,-78.68695504,/
Port Colborne General Hospital,42.8805095391,-79.2595821381,/
Roswell Park Cancer Institute,42.8986822427,-78.8650345802,http://www.roswellpark.org
Children's Labor and Delivery,42.9090647888,-78.8740500675,/
Pre-admissions,42.9009114537,-78.8661780568,/
wcob blood lab,42.9100418091,-78.875831604,/
Sisters Hospital Ambulatory Surgery 5th Floor,42.927691,-78.848904,/
Western New York Children's Psychiatric Center,42.8247861607,-78.7313216778,http://omh.ny.gov/omhweb/facilities/wcpc/facility.htm
Sisters Hospital Labor And Delievery,42.9285894057,-78.8490664096,/
Erie County Medical Center (ECMC),42.9248517805,-78.8311443522,http://www.ecmc.edu
Buffalo General Emergency Room,42.9017029586,-78.865979037,/
Sisters of Charity Hospital,42.9286510915,-78.8487052917,http://www.chsbuffalo.org/Facilities/Hospitals/SistersofCharityHospital
Buffalo General Medical Center,42.9009014511,-78.8664600007,http://www.kaleidahealth.org/bgmc
Lake Shore Hospital,42.5584359824,-79.1266591485,/
Kenmore Mercy Hospital,42.9773641423,-78.8797104472,http://www.chsbuffalo.org/Facilities/Hospitals/KenmoreMercyHospital
Mercy Hospital of Buffalo,42.8477237327,-78.8132632715,http://www.chsbuffalo.org/Facilities/Hospitals/MercyHospitalofBuffalo
Women and Children's Hospital of Buffalo,42.9095745484,-78.875259161,http://www.wchob.org
Sisters Of Charity Hospital - St. Joseph Campus,42.914398854,-78.7828142617,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC
Childrens Hospital radiology waiting room,42.9094419048,-78.8752109143,/
Niagara Health System,42.8803847359,-79.2589434808,/
ECMC 6 SOUTH,42.9244607768,-78.8322061636,/
Douglas Memorial Hospital,42.9119502526,-78.9243462811,/
Sisters Hospital 3 North,42.928575948,-78.848369717,/
Gates Vascular Institute,42.9013213399,-78.866321793,http://www.kaleidahealth.org/gvi
,42.673247,-78.7506,/
Highpointe on Michigan a Kaleida Health Facility,42.901049748,-78.8622749849,/
Lakeshore Hospital,42.5590620854,-79.1246246808,/
Bertrand Chaffee Hospital,42.5092644088,-78.6589799666,http://www.bertrandchaffee.com
RPCI-Hematology,42.899055,-78.864996,/
Springville Animal Hospital,42.50199673,-78.68695504,/
Ecmc Micu,42.9253046002,-78.8313323821,/
Roswell Park Cancer Institute,42.8986822427,-78.8650345802,http://www.roswellpark.org
Children's Labor and Delivery,42.9090647888,-78.8740500675,/
Pre-admissions,42.9009114537,-78.8661780568,/
Sisters Hospital Ambulatory Surgery 5th Floor,42.927691,-78.848904,/
wcob blood lab,42.9100418091,-78.875831604,/
Western New York Children's Psychiatric Center,42.8247861607,-78.7313216778,http://omh.ny.gov/omhweb/facilities/wcpc/facility.htm
Sisters Hospital Labor And Delievery,42.9285894057,-78.8490664096,/
Erie County Medical Center (ECMC),42.9248517805,-78.8311443522,http://www.ecmc.edu
Buffalo General Emergency Room,42.9017029586,-78.865979037,/
Women and Children's Hospital of Buffalo,42.9095745484,-78.875259161,http://www.wchob.org
Sisters of Charity Hospital,42.9286510915,-78.8487052917,http://www.chsbuffalo.org/Facilities/Hospitals/SistersofCharityHospital
Buffalo General Medical Center,42.9009014511,-78.8664600007,http://www.kaleidahealth.org/bgmc
Lake Shore Hospital,42.5584359824,-79.1266591485,/
Mercy Hospital of Buffalo,42.8477237327,-78.8132632715,http://www.chsbuffalo.org/Facilities/Hospitals/MercyHospitalofBuffalo
Sisters Of Charity Hospital - St. Joseph Campus,42.914398854,-78.7828142617,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC
ECMC DIALYSIS,42.9267483417,-78.8307240487,/
Sisters Hospital 3 North,42.928575948,-78.848369717,/
Childrens Hospital radiology waiting room,42.9094419048,-78.8752109143,/
ECMC OR,42.9240003537,-78.8314962387,/
Douglas Memorial Hospital,42.9119502526,-78.9243462811,/
ECMC 6 SOUTH,42.9244607768,-78.8322061636,/
Gates Vascular Institute,42.9013213399,-78.866321793,http://www.kaleidahealth.org/gvi
Autumn View Health Care Facility,42.7615425357,-78.8325103262,/
Andrew LaFrance, FNP,44.3256095948,-75.2512449926,https://www.cphospital.org/providers/andrew-lafrance
EJ Noble Hospital,44.3377397255,-75.4744490781,/
Paul watson,44.1859430936,-75.2352547646,/
Gregory J. Healey, M.D.,44.5943761728,-75.1679735669,https://www.cphospital.org/providers/gregory-healey
L&D Ward SMC,44.2914283613,-75.5415344306,/
Elizabethtown Community Hospital,44.2157919094,-73.5960154806,http://www.ech.org
Adirondack Medical Center in Lake Placid,44.2673123914,-73.9816408669,/
lake placid medical center,44.2817344666,-73.9886474609,/
The University Of Vermont Health Network,44.4520176827,-73.2083413558,https://www.uvmhealth.org
The Medical Store,44.4849405,-73.1662885,/
VCA Brown Animal Hospital,44.460085,-73.144066,http://www.vcahospitals.com/brown/free-pet-exam/form/Yext
UVM Medical Center Loading Dock A,44.4795157425,-73.1933487146,http://www.fletcherallen.org
ClearChoiceMD Centers,44.468432,-73.176052,/
UVM Medical Center Surgery and Outpatient Procedures,44.479190561,-73.1939130254,http://www.fletcherallen.org/services/surgery/
UVM Medical Center Hematology and Oncology,44.4790271539,-73.1934754142,https://www.uvmhealth.org/medcenter/Pages/Departments-and-Programs/Hematology-and-Oncology.aspx
University of Vermont Medical Center - Fanny Allen Campus,44.496654681,-73.1575943448,https://www.uvmhealth.org/medcenter/Pages/OHAM/OrgUnitDetails.aspx?OrganizationalUnitId=1247
University of Vermont Medical Center,44.4791837509,-73.1939466261,https://www.uvmhealth.org/medcenter/Pages/default.aspx
Fanny Allen Pre-Op,44.496597,-73.158229,/
UVM Medical Center Pharmacy,44.4967911189,-73.1570131164,/
UVM Medical Center Physical Medicine And Rehabilitation Services,44.4477021153,-73.1510442495,/
UVM Medical Center Patrick,44.4801415794,-73.194924348,/
UVM Medical Center Comfort Zone,44.4796902583,-73.1941205566,/
UVM Medical Center Baird 6,44.4801019529,-73.1950174419,/
UVM Medical Center Breast Care Center,44.4791474479,-73.1938929914,/
The University of Vermont Children's Hospital,44.4797356229,-73.1939703226,/
UVM Medical Center Mom And Baby Unit,44.480136,-73.193937,http://fletcherallen.org
Fletcher Allen Children's Specialty Center,44.4860956978,-73.1930641599,http://www.fletcherallen.org/services/children/
UVMMC Baird 4,44.479794,-73.194219,/
UVM Medical Center McClure 7,44.47972946,-73.195411,/
UVM Medical Center Shepardson,44.4801160978,-73.1940788682,http://www.fletcherallen.org
UVM Medical Center Anesthesiology - Main Campus,44.479681,-73.194538,http://www.fletcherallen.org/services/surgery/specialties/anesthesiology/
UVM Medical Center Orthopedics And Rehabilitation Center,44.4476789515,-73.1511029415,/
UVM Medical Center St. Joseph Building,44.4805287143,-73.2013492219,/
UVM Medical Center Pediatric Primary Care,44.4802370237,-73.2012632489,/
UVM Medical Center Pediatric Urology,44.4796590728,-73.1938147545,/
UVM Medical Center Clinical Genetics,44.481170919,-73.1955930591,/
UVM Medical Center Vermont Center for Children, Youth and Families,44.4801260269,-73.2014751434,https://www.uvmhealth.org/medcenter/Pages/OHAM/OrgUnitDetails.aspx?OrganizationalUnitId=619
UVM Medical Center McClure,44.4799772054,-73.1947239329,http://www.fletcherallen.org
Upstate University Hospital at Community General ICU,43.0408172607,-76.2030029297,/
Upstate Wound Care Clinic,43.041733,-76.141086,/
Silver City,43.041248,-76.138457,/
Crouse NICU,43.0414611545,-76.1383512356,/
crouse dialysis Unit 3rd Floor,43.0414916226,-76.1382210061,/
UMU Cancer Center,43.0428661094,-76.1419749628,/
st josephs hospital room 1402,43.0557937622,-76.1504745483,/
Medical Center West,43.040794,-76.29405645,/
St. Joseph's Hospital Health Center,43.0558817669,-76.1491655105,http://www.sjhsyr.org
University Health Care Center,43.0447629939,-76.1445794571,/
SUNY Upstate Medical University Hospital,43.0423233673,-76.140383932,http://www.upstate.edu
Syracuse VA Medical Center,43.0387383402,-76.1386569913,/
Auburn Memorial Hospital,42.9413112645,-76.5640429587,/
Crouse Hospital,43.040884863,-76.1381721497,http://www.crouse.org
Upstate University Hospital at Community General,43.0073774683,-76.168384552,/
OR,43.04237,-76.138743,/
Upstate Medical Suite 330 Neurosurgery,43.042677,-76.142852,/
St. Joseph's 2nd Floor,43.0558253036,-76.1502185825,/
SUNY Upstate Otolaryngology,43.041666,-76.140617,/
VA Medical Center - Eye Clinic,43.0384696794,-76.1388158798,/
UUH 6I Waiting Room,43.042675,-76.1404662167,/
crouse hospital nicu 9th floor,43.0424422923,-76.1374735997,/
IR,43.042434,-76.13891,/
Crouse Hospital Maternity Ward,43.0443878866,-76.1390703267,/
Alicia's Room,43.0553859784,-76.1506339615,/
upstate intensive care,43.042291,-76.138479,/
Golisano Childrens Hospital At Upstate Medical Center,43.0422175588,-76.138855166,/
Van Duyn,43.0089352383,-76.1646040861,/
Auburn Memorial Hospital,42.9341807778,-76.5663174498,/
Crouse Prompt Care,43.0410839602,-76.1377850196,/
community blood bank - blood donation,42.5573016195,-79.1263724511,/
Lakeshore Hospital,42.5590620854,-79.1246246808,/
Lake Shore Hospital,42.5584359824,-79.1266591485,/
Brooks Memorial Hospital,42.4801445116,-79.3343519729,/
TLC Health Network Administrative Office Building,42.5577690989,-79.126570934,/
Gowanda Correctional Facility,42.711928,-78.935217,/
Masonic Care Health Facility,43.088178699,-75.1899821937,/
St. Elizabeth's Cath Lab,43.0824342789,-75.26494207,/
St. Elizabeth's Imaging Center,43.0803336422,-75.3352935874,/
Faxton St. Luke's Healthcare: Faxton Campus,43.0910947925,-75.2584423458,http://www.facebook.com/uticahealthcare
Faxton X-ray Department,43.0903537404,-75.259000615,/
St Lukes Icu,43.096224168,-75.2746826,/
St. Luke's CCU,43.0967788696,-75.2764129639,/
Faxton St. Luke's Healthcare: St. Luke's Campus,43.0966535575,-75.2763800097,http://www.facebook.com/uticahealthcare
St Elizabeth Medical Center,43.0822044073,-75.266098434,/
Faxton St. Luke's Maternity,43.0967197355,-75.2760211629,/
Marternity at St. Lukes,43.1015396118,-75.2720565796,/
St Lukes Regional Cancer Center,43.0916368777,-75.2575023981,/
Mvpc,43.1000580667,-75.2599362,/
Faxton St. Lukes Outpatient Infusion Lab,43.0914873945,-75.2577302647,/
Fees Indian Grounds,43.0525016785,-75.2712554932,/
SUNY Upstate Medical,43.118954,-75.400656,/
St. Elizabeth College of Nursing,43.0828221913,-75.2678927749,http://www.secon.edu
Occupational Therapy,43.087362,-75.26617,/
CTICU,43.082333,-75.266375,/
upstate university at community general,43.2141151428,-75.274772644,/
Mohawk Valley Pysch Center,43.1067421224,-75.2211932732,/
cooperative medical imaging,43.0824394226,-75.2655029297,/
3rd Floor St E's,43.082477368,-75.2664686965,/
ICU Ste's,43.0873038461,-75.2687529119,/
cocvac,43.0948371085,-75.3848386099,/
Midstate Ems Training Center,43.0939064026,-75.2769088745,/
Fung Gordon MD,43.053966,-75.27946,/
State Mental Hospital,43.1004327134,-75.2690775981,/
American Red Cross Mohawk Valley,43.0944465167,-75.2448085333,/
Little Falls Hospital,43.0441517162,-74.8475176736,/
Brooks Memorial Hospital,42.4801445116,-79.3343519729,/
Lakeshore Hospital,42.5590620854,-79.1246246808,/
WCA Hospital,42.0913338319,-79.2317084109,/
Lake Shore Hospital,42.5584359824,-79.1266591485,/
WCA ICU,42.091246,-79.231784,/
Westfield Memorial Hospital,42.3285945268,-79.5699003768,/
community blood bank - blood donation,42.5573016195,-79.1263724511,/
Jones Memorial Health Center,42.0908078626,-79.244913946,/
Jones Hill Rehab Center,42.0908850204,-79.2445395026,/
TLC Health Network Administrative Office Building,42.5577690989,-79.126570934,/
Moonbrook Vetinarian,42.1378143167,-79.24238985,/
Nassau University Medical Center (NuHealth),40.7263750189,-73.5540726642,http://www.NuHealth.net
NYU Langone Medical Center,40.742284606,-73.9743739349,http://www.nyu.edu
New York Presbyterian Hospital Weill Cornell Medical Center,40.7647773138,-73.9542734954,http://nyp.org
Memorial Sloan Kettering Memorial Hospital,40.7642263238,-73.956785202,https://www.mskcc.org/locations/memorial-hospital
North Shore University Hospital,40.7773426229,-73.7017289327,http://www.northshorelij.com
Mount Sinai Beth Israel,40.7332220754,-73.9820888454,http://www.mountsinai.org
Lenox Hill Hospital,40.77364375,-73.9608192444,http://www.northshorelij.com
Hospital for Special Surgery,40.7652500204,-73.9526318479,http://www.hss.edu/
Bellevue Hospital Center,40.7397070664,-73.9764343697,http://t.co/uqT8kyqduH
St. Francis Hospital,40.8044035905,-73.6700701513,http://www.stfrancisheartcenter.com
Kings County Hospital Center,40.6567131208,-73.9431810379,http://t.co/uqT8kyqduH
Winthrop University Hospital,40.7409492381,-73.6432027817,http://www.winthrop.org
NYU Lutheran Medical Center,40.646621069,-74.0213509409,http://www.lutheranhealthcare.org
LIJ Katz Women's Center,40.7545890169,-73.7072922755,/
Metropolitan Hospital Center,40.7848632892,-73.944940567,http://t.co/uqT8kyqduH
NYU Hospital for Joint Diseases,40.7342213801,-73.9832927611,http://www.nyu.edu
SUNY Downstate,40.6551006184,-73.9444750638,http://www.newyorkminimallyinvasivecardiacsurgery.com
NewYork-Presbyterian-Lower Manhattan Hospital,40.7101632097,-74.0048993964,http://nyp.org/lowermanhattan/
Lincoln Medical Center,40.8169921887,-73.9244699478,http://t.co/uqT8kyqduH
