Jose Jaime Alberty-Oller, MD	Surgery	University of Puerto Rico School of Medicine - GME	/find-care/find-a-doctor/surgery/dr-jose-jaime-alberty-oller-md-11371274
Eric Neil Klein, MD	Surgery, Surgical Critical Care	State University of NY Health Science Ctr/Brooklyn	/find-care/find-a-doctor/surgery/dr-eric-neil-klein-md-11373019
Lydia E Gorski, MD	Internal Medicine, Geriatric Medicine	St Vincents Catholic Medical Ctr/Brooklyn-Queens	/find-care/find-a-doctor/internal-medicine/dr-lydia-e-gorski-md-11308472
Truptiben Patel, MBBS	Internal Medicine	Brooklyn Hospital Center - Caledonian Campus GME	/find-care/find-a-doctor/internal-medicine/dr-truptiben-patel-mbbs-11348856
Eric Scott Mager, MD	Plastic Surgery, Surgery	State University of NY Health Science Ctr/Brooklyn, University of Arizona Health Sciences Center	/find-care/find-a-doctor/plastic-surgery/dr-eric-scott-mager-md-11312679
John Minutillo, MD	Cardiology, Internal Medicine, Nuclear Cardiology	State University of New York at Stony Brook	/find-care/find-a-doctor/cardiology/dr-john-minutillo-md-11357486
Aleksandra Anna Policha, MD	Vascular Surgery, Surgery	SUNY Upstate Medical University Coll of Medicine	/find-care/find-a-doctor/vascular-surgery/dr-aleksandra-anna-policha-md-11372158
Mark Illan Silberman, MD	Plastic Surgery	Kings County Hospital Center, Mount Sinai Beth Israel -- Petrie Division	/find-care/find-a-doctor/plastic-surgery/dr-mark-illan-silberman-md-11308120
Adam Shattuck Howe, MD	Urology	University of Louisville School of Medicine	/find-care/find-a-doctor/urology/dr-adam-shattuck-howe-md-11372365
Henry Habib, DPM	Podiatric Medicine and Surgery	Staten Island University Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-henry-habib-dpm-11364838
Mylan Ravi Satchi, MD, MPH	Gastroenterology, Internal Medicine	Lenox Hill Hospital	/find-care/find-a-doctor/gastroenterology/dr-mylan-ravi-satchi-md-mph-11356777
Thomas Gut, DO	Hospital Medicine, Internal Medicine	St Johns Episcopal Hospital	/find-care/find-a-doctor/hospital-medicine/dr-thomas-gut-do-11371369
Gregory A. Devita, MD	Plastic Surgery	State University of NY Health Sci Ctr/Brooklyn, Jersey City Medical Center - GME, Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/plastic-surgery/dr-gregory-a-devita-md-11307930
Michael Ari Beck, MD	Psychiatry	Northeastern Ohio Universities, NewYork-Presbyterian/Queens	/find-care/find-a-doctor/psychiatry/dr-michael-ari-beck-md-11360459
Yiling Xu Huang, MD	Internal Medicine	Long Island Jewish Forest Hills GME Office	/find-care/find-a-doctor/internal-medicine/dr-yiling-xu-huang-md-11349097
Mukul Arya, MD	Gastroenterology, Internal Medicine	Gastroenterology-Allegheny General Hospital	/find-care/find-a-doctor/gastroenterology/dr-mukul-arya-md-11356987
Namita Tiwari, MBBS	Surgery	Staten Island University Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/surgery/dr-namita-tiwari-mbbs-11371382
Kenneth D Gold, MD	Hematology, Medical Oncology, Internal Medicine	George Washington University, George Washington University Medical Center	/find-care/find-a-doctor/hematology/dr-kenneth-d-gold-md-11352935
Michelle Giumenta, DDS	Pediatric Dental Medicine	Staten Island University Hospital	/find-care/find-a-doctor/pediatric-dental-medicine/dr-michelle-giumenta-dds-11364316
Sanjay Galhotra, MD	Internal Medicine	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/internal-medicine/dr-sanjay-galhotra-md-11360940
Anil Kant Kapoor, MD	Neurology	University of Saskatchewan, College of Medicine, The Ottawa Hospital - Civic Campus	/find-care/find-a-doctor/neurology/dr-anil-kant-kapoor-md-11348883
Gary Fruhman, MD	Obstetrics and Gynecology, Maternal/Fetal Medicine, Medical Genetics	New York University School of Medicine	/find-care/find-a-doctor/medical-genetics/dr-gary-fruhman-md-11371431
Surendra C Patel, MD	Internal Medicine	Lutheran Medical Center - Brooklyn	/find-care/find-a-doctor/internal-medicine/dr-surendra-c-patel-md-11366028
Karen Anna Abrashkin, MD	Internal Medicine	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/internal-medicine/dr-karen-anna-abrashkin-md-11361007
Marco Antonio Garcia, MD	Internal Medicine	Mario Munoz Monroe Hospital	/find-care/find-a-doctor/internal-medicine/dr-marco-antonio-garcia-md-11349365
Scott Greenbaum, MD	Ophthalmology	Manhattan Eye Ear and Throat Hospital	/find-care/find-a-doctor/ophthalmology/dr-scott-greenbaum-md-11314553
Sandra M. Torres, MD	Emergency Medicine	North Shore University Hospital	/find-care/find-a-doctor/emergency-medicine/dr-sandra-m-torres-md-11350446
Abraham Zerykier, MD	Ophthalmology	Interfaith Medical Center	/find-care/find-a-doctor/ophthalmology/dr-abraham-zerykier-md-11364459
Candice Cruz, MD	Emergency Medicine	Staten Island University Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/emergency-medicine/dr-candice-cruz-md-11371448
Audrey Michelle Weissman, MD	Allergy and Immunology, Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/internal-medicine/dr-audrey-michelle-weissman-md-11348699
Abbey Rachel Wolf, MD	Cardiology, Internal Medicine, Cardiology	New York Medical College	/find-care/find-a-doctor/cardiology/dr-abbey-rachel-wolf-md-11350214
Marc Spencer Werner, MD	Ophthalmology	North Shore University Hospital, University of Illinois at Chicago Medical Center	/find-care/find-a-doctor/ophthalmology/dr-marc-spencer-werner-md-11311790
Sandeep Mehrishi, MD	Pulmonary Disease, Critical Care Medicine, Internal Medicine, Sleep Medicine	Nassau University Medical Center	/find-care/find-a-doctor/sleep-medicine/dr-sandeep-mehrishi-md-11349735
Olusola Tolulope Segun, MBBS	Psychiatry, Psychosomatic Medicine	Psychosomatic Medicine-Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/psychiatry/dr-olusola-tolulope-segun-mbbs-11371506
Mehri Songhorian, MD	Neurology	Brookdale Hospital Medical Center	/find-care/find-a-doctor/neurology/dr-mehri-songhorian-md-11313941
Jay S Berland, MD	Pulmonary Disease, Critical Care Medicine, Sleep Medicine, Internal Medicine	New York Hospital Weill Cornell Medical Center	/find-care/find-a-doctor/sleep-medicine/dr-jay-s-berland-md-11309554
Joyce Wong, MD	Surgical Oncology, Surgery	MedStar-Georgetown University Hospital, Morristown Medical Center	/find-care/find-a-doctor/surgery/dr-joyce-wong-md-11371723
Maria Tama, MD	Pediatrics, Emergency Medicine	Staten Island University Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/pediatrics/dr-maria-tama-md-11371557
Meenakshi Krishnakumar Jhaveri, MD	Pediatrics	Flushing Hospital Medical Center	/find-care/find-a-doctor/pediatrics/dr-meenakshi-krishnakumar-jhaveri-md-11311699
Jonathan David Klonsky, MD	Surgery	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/surgery/dr-jonathan-david-klonsky-md-11350537
Robert J Nejat, MD	Urology	New York and Presbyterian Hospital, New York and Presbyterian Hospital	/find-care/find-a-doctor/urology/dr-robert-j-nejat-md-11309608
Robert Lawrence Pincus, MD	Otolaryngology	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/otolaryngology/dr-robert-lawrence-pincus-md-11356008
Anshu Mehrishi, MBBS	Medical Oncology, Hematology, Hospice/Palliative Medicine, Internal Medicine	Nassau University Medical Center	/find-care/find-a-doctor/hematology/dr-anshu-mehrishi-mbbs-11353991
Hueizhi Wu, MD	Anatomic/Clinical Pathology, Neuropathology	Vanderbilt University School of Medicine, Vanderbilt University School of Medicine	/find-care/find-a-doctor/neuropathology/dr-hueizhi-wu-md-11371616
Tai Sik Kim, MD	Anesthesiology	Brookdale University Hospital and Medical Center	/find-care/find-a-doctor/anesthesiology/dr-tai-sik-kim-md-11350771
David J Berger, MD	Gastroenterology, Internal Medicine	North Shore University Hospital	/find-care/find-a-doctor/gastroenterology/dr-david-j-berger-md-11308297
Zipora Fefer, MD	Child Neurology, Pediatrics	Sackler School of Medicine	/find-care/find-a-doctor/child-neurology/dr-zipora-fefer-md-11312538
Shannon Roesch, DPM	Podiatric Medicine and Surgery	Long Island Jewish Medical Center	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-shannon-roesch-dpm-11316535
Yick Moon Lee, MD	Pediatrics	New York University School of Medicine	/find-care/find-a-doctor/pediatrics/dr-yick-moon-lee-md-11356770
Adam Eric Shestack, MD	Anesthesiology	New York Hospital Weill Cornell Medical Center, UMDNJ / Univ. of Med/Dent New Jersey, Jacobi Medical Center	/find-care/find-a-doctor/anesthesiology/dr-adam-eric-shestack-md-11363464
Tatyana Rozental, MD	Anesthesiology	State University of NY Health Science Ctr/Brooklyn	/find-care/find-a-doctor/anesthesiology/dr-tatyana-rozental-md-11371656
Mark Mitchell Stempler, DPM	Podiatric Medicine and Surgery	Staten Island University Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-mark-mitchell-stempler-dpm-11366454
Trupti Shah, MD	Emergency Medicine	Albert Einstein College of Medicine	/find-care/find-a-doctor/emergency-medicine/dr-trupti-shah-md-11317178
Li Kan, MD	Child Neurology, Pediatrics	Jinan University, Bridgeport Hospital, University of Connecticut School Dental Medicine	/find-care/find-a-doctor/pediatrics/dr-li-kan-md-11314649
Alyson H. Gutman, MD	Developmental/Behavioral Peds, Pediatrics, Neurodevelopmental Disability	North Shore University Hospital	/find-care/find-a-doctor/pediatrics/dr-alyson-h-gutman-md-11313128
Jaime Gonzalez, MD	Anesthesiology	St Josephs Regional Medical Center	/find-care/find-a-doctor/anesthesiology/dr-jaime-gonzalez-md-11371907
Lorne Nelson Sherman, MD	Emergency Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/emergency-medicine/dr-lorne-nelson-sherman-md-11309899
Alex H Bruckstein, MD	Gastroenterology, Internal Medicine, Geriatric Medicine	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/gastroenterology/dr-alex-h-bruckstein-md-11364484
Dara Huang, MD	Nephrology, Internal Medicine	Allegheny General Hospital, Robert Wood Johnson Medical School	/find-care/find-a-doctor/nephrology/dr-dara-huang-md-11359913
Ruth Laurie Lax, PhD	Psychology		/find-care/find-a-doctor/psychology/dr-ruth-laurie-lax-phd-11314542
George P Roussis, MD	Pediatrics	Staten Island University Hospital	/find-care/find-a-doctor/pediatrics/dr-george-p-roussis-md-11366816
Vinisha Singhi, MD	Neonatal/Perinatal Medicine, Pediatrics	Long Island Jewish Medical Center	/find-care/find-a-doctor/neonatal-perinatal-medicine/dr-vinisha-singhi-md-11372658
Nicholas Michael Gualtieri, MD	Gastroenterology, Internal Medicine	State University of NY Health Sci Ctr/Brooklyn	/find-care/find-a-doctor/gastroenterology/dr-nicholas-michael-gualtieri-md-11355498
Marc Stephen Jacobson, MD	Adolescent Medicine, Pediatrics	University of Kansas Medical Center	/find-care/find-a-doctor/pediatrics/dr-marc-stephen-jacobson-md-11312099
Salvatore V Fiorenti, MD	Emergency Medicine, Internal Medicine	Brookdale University Hospital and Medical Center	/find-care/find-a-doctor/emergency-medicine/dr-salvatore-v-fiorenti-md-11311299
Hal Jeffrey Freiman, MD	Internal Medicine, Gastroenterology	St Vincents Catholic Medical Centers	/find-care/find-a-doctor/gastroenterology/dr-hal-jeffrey-freiman-md-11356963
Carla M. Gabris, PhD	Psychology	Long Island Jewish Medical Center, North Shore University Hospital, The Zucker Hillside Hospital	/find-care/find-a-doctor/psychology/dr-carla-m-gabris-phd-11370768
Hein Htet, DO	Internal Medicine	Huntington Hospital, Long Island Jewish Medical Center, North Shore University Hospital, Plainview Hospital, Southside Hospital	/find-care/find-a-doctor/internal-medicine/dr-hein-htet-do-11367561
Dina Hirsch, PhD	Child Psychology	Long Island Jewish Medical Center	/find-care/find-a-doctor/child-psychology/dr-dina-hirsch-phd-11317066
Allison Marie Barrett, MD	Surgery	Boston University School of Medicine	/find-care/find-a-doctor/surgery/dr-allison-marie-barrett-md-11367159
Neil David Berman, DDS	Dental Medicine	North Shore University Hospital	/find-care/find-a-doctor/dental-medicine/dr-neil-david-berman-dds-11308496
Inna Y Khval, MD	Pediatrics	Staten Island University Hospital	/find-care/find-a-doctor/pediatrics/dr-inna-y-khval-md-11366912
Aram V. Manoukian, MD	Internal Medicine, Gastroenterology	North Shore University Hospital	/find-care/find-a-doctor/gastroenterology/dr-aram-v-manoukian-md-11372713
Mary Leong, MD	Obstetrics and Gynecology	New York University School of Medicine	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-mary-leong-md-11313034
Stuart Ira Rosenzweig, MD	Emergency Medicine, Internal Medicine	Nassau University Medical Center	/find-care/find-a-doctor/emergency-medicine/dr-stuart-ira-rosenzweig-md-11317268
Nika Finelt, MD	Dermatology, Pediatric Dermatology	State Univ of NY at Stony Brook School of Medicine	/find-care/find-a-doctor/dermatology/dr-nika-finelt-md-11369977
Subramanian Gnanaguruparan, MBBS	Internal Medicine	St Peters University Hospital and Medical Center	/find-care/find-a-doctor/internal-medicine/dr-subramanian-gnanaguruparan-mbbs-11372730
Lee Phillip Smith, MD	Pediatric Otolaryngology, Otolaryngology	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/otolaryngology/dr-lee-phillip-smith-md-11350061
Gino A. Farina, MD	Emergency Medicine	SUNY Downstate College of Medicine	/find-care/find-a-doctor/emergency-medicine/dr-gino-a-farina-md-11314393
Janusz Izydor Sawicki, MD	Anatomic/Clinical Pathology	Albert Einstein College of Medicine - Yeshiva Univ	/find-care/find-a-doctor/anatomic-clinical-pathology/dr-janusz-izydor-sawicki-md-11317271
Gordon Jay Strauss, MD	Psychiatry, Psychosomatic Medicine	Lenox Hill Hospital	/find-care/find-a-doctor/psychiatry/dr-gordon-jay-strauss-md-11358679
Eliz H. Agopian, MD	Neurology, Neuromuscular Medicine	State University of New York at Buffalo (Medicine)	/find-care/find-a-doctor/neurology/dr-eliz-h-agopian-md-11370043
Steven Peti, MD	Radiology	Wilson Memorial Regional Medical Center GME	/find-care/find-a-doctor/radiology/dr-steven-peti-md-11372795
Allan L Abramson, MD	Otolaryngology	Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/otolaryngology/dr-allan-l-abramson-md-11315919
John Milton Stamatos, MD	Pain Medicine, Anesthesiology	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/pain-medicine/dr-john-milton-stamatos-md-11312018
Arlene B. Silverio, MD	Pediatric Emergency Medicine, Pediatrics	Albany Medical College	/find-care/find-a-doctor/pediatrics/dr-arlene-b-silverio-md-11313997
Prajoy P. Kadkade, MD	Otolaryngology	University of CA at San Francisco School of Med	/find-care/find-a-doctor/otolaryngology/dr-prajoy-p-kadkade-md-11317732
Kamini Shah, MD	Rheumatology, Internal Medicine	St Georges University School of Medicine - Grenada	/find-care/find-a-doctor/rheumatology/dr-kamini-shah-md-11351419
Miguel Angel Pineda, MD	Urology	New York Presbyterian Hospital	/find-care/find-a-doctor/urology/dr-miguel-angel-pineda-md-11372798
Rachel Sue Weiselberg, MD	Emergency Medicine, Medical Toxicology	SUNY Downstate College of Medicine	/find-care/find-a-doctor/emergency-medicine/dr-rachel-sue-weiselberg-md-11354671
Ronald David Blatt, MD	Obstetrics and Gynecology	Lenox Hill Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-ronald-david-blatt-md-11355870
Dev Kamdar, MD	Otolaryngology, Head/Neck Surgery	University of Illinois at Chicago	/find-care/find-a-doctor/otolaryngology/dr-dev-kamdar-md-11367077
Aaron Michael Lipskar, MD	Surgery, Pediatric Surgery	Temple University School of Medicine	/find-care/find-a-doctor/surgery/dr-aaron-michael-lipskar-md-11317882
Michael Gregory Coords, MD	Radiology	Long Island Jewish Medical Center	/find-care/find-a-doctor/radiology/dr-michael-gregory-coords-md-11372799
Tai-Ping Lee, MD	Gastroenterology, Internal Medicine	Taipei Medical College	/find-care/find-a-doctor/gastroenterology/dr-tai-ping-lee-md-11316436
Jeffrey A Mazlin, MD	Obstetrics and Gynecology	Lenox Hill Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-jeffrey-a-mazlin-md-11356742
Shamim Akhter Salman, MD	Internal Medicine, Medical Oncology	-Coney Island Hospital	/find-care/find-a-doctor/medical-oncology/dr-shamim-akhter-salman-md-11366735
Anupam Gupta, MBBS	Internal Medicine	Staten Island University Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/internal-medicine/dr-anupam-gupta-mbbs-11372815
Mariana Marcu, MD	Allergy and Immunology, Internal Medicine	NewYork-Presbyterian/Queens	/find-care/find-a-doctor/allergy-and-immunology/dr-mariana-marcu-md-11313446
Larry A Frankini, MD	Vascular Surgery, Surgery	Mount Sinai School of Medicine	/find-care/find-a-doctor/surgery/dr-larry-a-frankini-md-11311657
Sara Shraibman, MD	Internal Medicine	SUNY Downstate College of Medicine	/find-care/find-a-doctor/internal-medicine/dr-sara-shraibman-md-11353985
Maja Svrakic, MD	Otolaryngology, Neurotology	Columbia Univ College of Physicians and Surgeons	/find-care/find-a-doctor/neurotology/dr-maja-svrakic-md-11367286
Armen Kevork Kasabian, MD	Plastic Surgery, Surgery of the Hand, Surgery	Cornell University Medical College	/find-care/find-a-doctor/surgery/dr-armen-kevork-kasabian-md-11351128
Aimen Nagi Abdelaly El Manafi, MD, MBCHB	Anesthesiology, Cardiothoracic Anesthesiology	Tufts-New England Medical Center	/find-care/find-a-doctor/anesthesiology/dr-aimen-nagi-abdelaly-el-manafi-md-mbchb-11372904
James P Halper, MD	Psychiatry	Lenox Hill Hospital	/find-care/find-a-doctor/psychiatry/dr-james-p-halper-md-11356337
Roger W Kula, MD	Neurology, Neuromuscular Medicine, Internal Medicine	Johns Hopkins University School of Medicine	/find-care/find-a-doctor/neurology/dr-roger-w-kula-md-11312646
Michael S. Soliman, MD	Family Medicine	Lynchburg Family Practice Residency Program	/find-care/find-a-doctor/family-medicine/dr-michael-s-soliman-md-11366937
Rajpal Singh Chopra, MD	Endocrinology/Metab/Diabetes, Internal Medicine	North General Hospital	/find-care/find-a-doctor/internal-medicine/dr-rajpal-singh-chopra-md-11348944
Fady Khoury Collado, MD	Gynecologic Oncology, Obstetrics and Gynecology	Lutheran Medical Center - Brooklyn	/find-care/find-a-doctor/gynecologic-oncology/dr-fady-khoury-collado-md-11372943
Andrea Vambutas, MD	Otolaryngology, Neurotology	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/neurotology/dr-andrea-vambutas-md-11314017
Jodumutt Ganesh Bhat, MBBS	Nephrology, Internal Medicine	Mysore Medical College	/find-care/find-a-doctor/nephrology/dr-jodumutt-ganesh-bhat-mbbs-11315147
Denis A. Ostrovskiy, MD	Neurology, Electrodiagnostic Medicine, Clinical Neurophysiology	Saint Petersburg State Pediatric Medical Academy	/find-care/find-a-doctor/neurology/dr-denis-a-ostrovskiy-md-11316200
Noman Khan, DO	Surgery	Peninsula Hospital Center	/find-care/find-a-doctor/surgery/dr-noman-khan-do-11373086
Adrian Mei, MD	Internal Medicine	University of Maryland Medicine	/find-care/find-a-doctor/internal-medicine/dr-adrian-mei-md-11367093
Moises Marcos Tenembaum, MD	Surgery	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/surgery/dr-moises-marcos-tenembaum-md-11349348
Gerald Daniel Zahtz, MD	Otolaryngology, Pediatric Otolaryngology	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/otolaryngology/dr-gerald-daniel-zahtz-md-11314970
Steven Jay Schneider, MD	Internal Medicine	University of PA Medical Center Presbyterian	/find-care/find-a-doctor/internal-medicine/dr-steven-jay-schneider-md-11355549
Akila Venkataraman, MBBS	Pediatric Neurology, EEG/Epilepsy, Neurology	State Univ of NY at Buffalo School of Medicine, Maimonides Medical Center	/find-care/find-a-doctor/neurology/dr-akila-venkataraman-mbbs-11373140
Rajdeep Singh Brar, MD	Internal Medicine	Winthrop University Hospital	/find-care/find-a-doctor/internal-medicine/dr-rajdeep-singh-brar-md-11367261
Michael Stanley Drew, MD	Surgery	Georgetown University	/find-care/find-a-doctor/surgery/dr-michael-stanley-drew-md-11349349
Jung A Han, MD	Internal Medicine	Mount Vernon Hospital - GME	/find-care/find-a-doctor/internal-medicine/dr-jung-a-han-md-11362743
David Podwall, MD	Electrodiagnostic Medicine, Neurology	Albert Einstein College of Medicine	/find-care/find-a-doctor/neurology/dr-david-podwall-md-11316290
Mark Shikowitz, MD	Otolaryngology	Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/otolaryngology/dr-mark-shikowitz-md-11315410
Urvashi Kapoor, MD	Anatomic/Clinical Pathology	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/anatomic-clinical-pathology/dr-urvashi-kapoor-md-11310764
Anthony J Panarelli, MD	Ophthalmology	New York Eye and Ear Infirmary	/find-care/find-a-doctor/ophthalmology/dr-anthony-j-panarelli-md-11355813
Mark Spitzer, MD	Obstetrics and Gynecology	Albert Einstein College of Medicine	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-mark-spitzer-md-11311839
Eliyahu Chanan Rosman, MD	Pediatric Cardiology, Pediatrics	Albert Einstein College of Medicine-Yeshiva Univer	/find-care/find-a-doctor/pediatric-cardiology/dr-eliyahu-chanan-rosman-md-11362051
Yelena Shubina, MD	Internal Medicine, Hospital Medicine	Brookdale University Hospital and Medical Center	/find-care/find-a-doctor/internal-medicine/dr-yelena-shubina-md-11373229
Douglas Keith Frank, MD	Head/Neck Surgery	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/head-neck-surgery/dr-douglas-keith-frank-md-11317727
Mudnia Rubeen Sheikh, MBBS	Anatomic/Clinical Pathology	Allama Iqbal Medical College	/find-care/find-a-doctor/anatomic-clinical-pathology/dr-mudnia-rubeen-sheikh-mbbs-11345916
Stephen John Haug, MD	Ophthalmology	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/ophthalmology/dr-stephen-john-haug-md-11349170
Mohammed Nasir Imam, MD	Cardiothoracic Surgery	Nassau University Medical Center	/find-care/find-a-doctor/cardiothoracic-surgery/dr-mohammed-nasir-imam-md-11373252
Joshua Benjamin Silverman, MD, PhD	Otolaryngology, Pediatric Otolaryngology	Massachusetts Eye and Ear Infirmary	/find-care/find-a-doctor/otolaryngology/dr-joshua-benjamin-silverman-md-phd-11373808
Herbert Alan Insel, MD	Cardiology, Internal Medicine	Brookdale University Hospital and Medical Center	/find-care/find-a-doctor/cardiology/dr-herbert-alan-insel-md-11356469
Michael Sang-Hyun Han, MD	Neurology, Clinical Neurophysiology	Ohio State University at Columbus	/find-care/find-a-doctor/neurology/dr-michael-sang-hyun-han-md-11350330
Neil T. Moskowitz, MD	Emergency Medicine, Internal Medicine	State University of New York (SUNY) at Stony Brook	/find-care/find-a-doctor/internal-medicine/dr-neil-t-moskowitz-md-11317611
Faraj Faour, MD	Internal Medicine, Hospital Medicine	Mount Sinai Beth Israel -- Petrie Division	/find-care/find-a-doctor/internal-medicine/dr-faraj-faour-md-11373398
Ramin Mostafavi, MD	Ophthalmology	Boston University School of Medicine	/find-care/find-a-doctor/ophthalmology/dr-ramin-mostafavi-md-11366350
Esther Kissin, MD	Endocrinology/Metab/Diabetes, Internal Medicine	Brooklyn Hospital Center - Downtown Campus, Hasharon Hospital, Muhlenberg Regional Medical Center - CLOSED, The Chaim Sheba Medical Center	/find-care/find-a-doctor/internal-medicine/dr-esther-kissin-md-11350167
Norman J Marcus, MD	Psychiatry	Lenox Hill Hospital	/find-care/find-a-doctor/psychiatry/dr-norman-j-marcus-md-11356735
Amit Garg, MD	Dermatology	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/dermatology/dr-amit-garg-md-11362656
Reynaldo Manubay Punsal, MD	Emergency Medicine	Flushing Hospital Medical Center	/find-care/find-a-doctor/emergency-medicine/dr-reynaldo-manubay-punsal-md-11317710
Jahee Hong, MD	Pediatric Critical Care Med, Pediatrics	EWHA Womans Univ College of Medicine	/find-care/find-a-doctor/pediatrics/dr-jahee-hong-md-11373400
Nicole Ann Bell, MD	Obstetrics and Gynecology	Tufts University School of Medicine	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-nicole-ann-bell-md-11316249
Arthur Marc Lubitz, MD	Allergy and Immunology, Internal Medicine	Long Island College Hospital	/find-care/find-a-doctor/internal-medicine/dr-arthur-marc-lubitz-md-11357437
Christina Armida Delpin, MD	Surgery	Albany Medical College	/find-care/find-a-doctor/surgery/dr-christina-armida-delpin-md-11362555
Willo Jean Wisotsky, PhD	Psychology	Syosset Hospital	/find-care/find-a-doctor/psychology/dr-willo-jean-wisotsky-phd-11359885
Benjamin Aaron Sahn, MD	Pediatric Gastroenterology, Pediatrics	Suny Downstate Medical Center	/find-care/find-a-doctor/pediatric-gastroenterology/dr-benjamin-aaron-sahn-md-11363600
Randin Charles Nelson, MD	Pathology - Clinical, Blood Banking/Transfusion Med	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/pathology-clinical/dr-randin-charles-nelson-md-11373411
Michael N. Greenblatt, MD	Internal Medicine	Case Western Reserve Univ School of Medicine GME, Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/internal-medicine/dr-michael-n-greenblatt-md-11310699
Laura Ann Sznyter, MD	Head/Neck Surgery	Georgetown University School of Medicine	/find-care/find-a-doctor/head-neck-surgery/dr-laura-ann-sznyter-md-11311930
John N. Afthinos, MD	Surgery	Columbia Univ College of Physicians and Surgeons	/find-care/find-a-doctor/surgery/dr-john-n-afthinos-md-11364278
Ashraf Sabry Hanna, MD	Internal Medicine	Jamaica Hospital Medical Center	/find-care/find-a-doctor/internal-medicine/dr-ashraf-sabry-hanna-md-11369717
Raminder Kaur Parihar, MD	Neurology	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/neurology/dr-raminder-kaur-parihar-md-11363601
Nicky Bhatia, MD	Neurology	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/neurology/dr-nicky-bhatia-md-11356685
Mamatha Ramesh Gowda, MBBS	Diagnostic Radiology, Body Imaging	Long Island College Hospital	/find-care/find-a-doctor/body-imaging/dr-mamatha-ramesh-gowda-mbbs-11373613
Christine Janice Duncan, MD	Obstetrics and Gynecology	SUNY Stony Brook School of Medicine	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-christine-janice-duncan-md-11309374
Lev Haimoff, DO	Internal Medicine	Lenox Hill Hospital	/find-care/find-a-doctor/internal-medicine/dr-lev-haimoff-do-11355683
Rajiv Jauhar, MD	Interventional Cardiology, Cardiology, Internal Medicine	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/cardiology/dr-rajiv-jauhar-md-11309524
Barbara Anne Eberhard, MBBS	Pediatric Rheumatology, Pediatrics	Monash University	/find-care/find-a-doctor/pediatrics/dr-barbara-anne-eberhard-mbbs-11309760
Liviu Cojocaru, MD	Obstetrics and Gynecology	Staten Island University Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-liviu-cojocaru-md-11371967
Alan Ian Kaplan, MD	Emergency Medicine	New York Medical College	/find-care/find-a-doctor/emergency-medicine/dr-alan-ian-kaplan-md-11309501
Joseph S. Taff, MD	Urology	Univ of Brussells	/find-care/find-a-doctor/urology/dr-joseph-s-taff-md-11308283
Joseph Alencherry, DPM	Podiatric Medicine and Surgery	NewYork-Presbyterian/Queens	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-joseph-alencherry-dpm-11352548
Jatin Jitendra Zaveri, MD	Diagnostic Radiology	Long Island Jewish Medical Center	/find-care/find-a-doctor/diagnostic-radiology/dr-jatin-jitendra-zaveri-md-11372011
